Date,Security1,Security2,Security3,Security4,Security5,Security6,Security7,Security8,Security9,Security10
03/01/2007,81.4573,17.79116,118.35751,2.42487,12.70524,7.24009,13.30415,16.46736,17.21839,1.9464
04/01/2007,79.18323,17.80096,117.78432,2.40526,12.67304,7.09626,13.09519,16.13379,17.1061,1.97452
05/01/2007,77.04676,17.56544,115.47679,2.41626,12.68375,6.98977,13.19131,16.08727,17.04251,1.89974
08/01/2007,75.18366,17.52364,115.06893,2.41626,12.56756,6.93372,13.30467,15.75324,16.89209,1.84739
09/01/2007,74.89384,17.50077,115.56404,2.41626,12.62692,6.95517,12.77502,15.6178,16.80441,1.73845
10/01/2007,71.83038,17.03133,113.71728,2.5714,12.42196,6.81286,12.85593,15.37314,16.6358,1.77744
11/01/2007,74.92258,17.20712,115.46658,2.54001,12.04585,6.94542,12.91615,16.00305,16.50624,1.87179
12/01/2007,75.02001,17.2164,117.20667,2.55419,12.24807,7.00251,13.2378,16.20484,16.55013,1.95261
15/01/2007,78.17459,17.26723,117.94801,2.47128,12.19591,7.06912,13.27713,16.51057,16.63516,2.0684
16/01/2007,76.22366,17.104,117.04453,2.46394,12.34488,7.02269,13.21316,16.47145,16.68832,2.09681
17/01/2007,77.56325,17.01904,116.7258,2.46394,12.22685,6.99487,13.21471,16.54121,16.64716,2.10725
18/01/2007,82.3308,16.98808,116.85203,2.46394,12.36094,6.92416,13.57891,16.74697,16.77579,2.22082
19/01/2007,83.31089,17.28711,118.49723,2.48809,12.28949,7.01905,13.64271,17.41993,16.96144,2.22663
22/01/2007,81.45161,17.12089,117.60715,2.46451,12.61132,7.10148,13.59954,17.16477,17.2669,2.29132
23/01/2007,80.49369,17.1918,119.07701,2.43293,12.44543,7.22768,13.81984,17.24682,17.14155,2.27338
24/01/2007,81.36544,17.50464,120.15156,2.2918,12.36979,7.20254,13.96308,17.08138,17.02817,2.39243
25/01/2007,79.34409,17.47924,120.67514,2.29767,12.17924,7.17803,13.96111,17.10678,17.0917,2.37233
26/01/2007,80.77316,17.18033,119.96831,2.29767,11.96359,7.05455,14.08438,16.79712,17.02629,2.30399
29/01/2007,82.66096,17.43885,120.83595,2.29767,12.27671,7.10677,14.05554,17.01709,16.91438,2.26855
30/01/2007,81.75644,17.55703,121.17195,2.36383,12.35692,7.03769,14.22609,17.0689,16.99006,2.25836
31/01/2007,83.02889,17.69618,122.77358,2.44906,12.30148,7.06551,14.1717,17.19772,16.87496,2.21363
01/02/2007,84.76556,17.48184,122.94349,2.43273,12.64503,7.09401,14.18006,17.34156,17.01303,2.37057
02/02/2007,86.27269,17.39055,121.24178,2.48626,12.9591,7.03874,14.04288,17.3312,17.0436,2.45448
05/02/2007,88.714,17.22972,120.60628,2.52883,13.17334,6.97033,14.24378,16.84712,16.94524,2.43368
06/02/2007,88.01768,17.38382,120.9685,2.52883,12.98108,6.97528,14.26277,17.00639,17.03945,2.41683
07/02/2007,88.34896,17.48861,121.22907,2.52883,13.05313,7.03079,14.22883,17.10164,17.00681,2.35076
08/02/2007,84.47022,17.57491,120.8501,2.46347,12.91754,6.97503,14.38067,17.10442,16.66056,2.32828
09/02/2007,84.20455,17.61799,121.02677,2.36903,13.31071,7.03773,14.16604,17.53616,16.61656,2.28698
12/02/2007,82.73215,17.38248,119.41334,2.40151,13.11092,6.89205,14.36766,17.02079,16.57931,2.27483
13/02/2007,83.60257,17.63836,120.76253,2.44391,12.90699,6.91508,14.45341,16.88353,16.49593,2.3341
14/02/2007,83.028,17.8703,122.17143,2.4843,13.01067,7.05012,14.40518,17.38154,16.53212,2.39702
15/02/2007,82.68908,17.85941,122.28735,2.4843,13.49062,7.02591,14.39651,17.21994,16.67315,2.49447
16/02/2007,81.36164,17.75736,122.56808,2.4843,13.64408,7.00829,14.47227,17.37587,16.60599,2.44297
19/02/2007,82.86081,17.90705,122.13647,2.53235,13.64408,7.01773,14.35965,17.37081,16.60599,2.4742
20/02/2007,82.03639,17.95062,122.27884,2.55668,13.64408,6.96766,14.19545,16.97142,16.60599,2.42645
21/02/2007,83.15025,17.77373,121.4266,2.71107,14.02113,6.87826,13.63588,16.85764,16.48619,2.29874
22/02/2007,84.06317,17.86894,121.09964,2.63102,13.82278,6.90307,13.72696,16.38015,16.45337,2.3643
23/02/2007,84.11342,17.85515,121.7348,2.65714,13.84716,7.03615,13.75281,16.88965,16.38749,2.3447
26/02/2007,82.78425,17.88384,120.84295,2.65714,14.07437,7.05146,13.35643,17.11124,16.37931,2.38388
27/02/2007,81.41892,17.46019,118.26004,2.65714,13.75876,6.93479,12.84701,16.61431,16.32898,2.20644
28/02/2007,77.78343,17.27877,114.26052,2.66278,13.35079,6.83832,12.63662,15.79517,16.20464,2.2503
01/03/2007,77.81535,16.85203,113.3928,2.66387,13.16565,6.79435,12.79778,15.57512,16.15599,2.08718
02/03/2007,78.30409,16.77666,112.27333,2.67616,13.43381,6.82343,12.46674,15.8969,16.16308,2.11737
05/03/2007,75.60045,16.35403,111.00651,2.73598,13.07275,6.65404,12.51697,15.48504,15.75858,2.09137
06/03/2007,77.22526,16.50969,111.12785,2.72586,12.95727,6.68849,12.48762,15.73584,16.17265,2.15412
07/03/2007,75.90581,16.60911,110.80336,2.72586,13.04063,6.63862,12.92446,16.13497,16.06027,2.18376
08/03/2007,79.67722,16.90721,113.35409,2.72586,13.28882,6.7069,12.97488,16.50519,16.18989,2.25693
09/03/2007,79.72317,16.95739,112.78786,2.70199,13.3639,6.6977,12.99034,16.42583,16.19905,2.34275
12/03/2007,79.93197,16.81693,112.86783,2.69039,13.74885,6.66152,12.94001,16.51795,16.29322,2.32315
13/03/2007,80.09503,16.52734,110.88906,2.70113,13.61167,6.62162,12.64992,16.21733,16.24395,2.31563
14/03/2007,78.06401,15.81986,105.31453,2.7681,13.21959,6.4994,12.96471,15.54232,15.99514,2.21895
15/03/2007,78.56341,16.24523,107.76079,2.7681,13.32027,6.62718,12.90709,16.17398,15.92035,2.30747
16/03/2007,80.98965,16.24541,108.94187,2.7681,13.23982,6.64154,13.00243,16.11707,15.84922,2.34209
19/03/2007,83.58814,16.55558,110.6752,2.7681,13.49404,6.7238,13.01979,16.48049,15.96531,2.34145
20/03/2007,84.11472,16.72329,111.88003,2.7681,13.37354,6.74269,13.10223,16.54787,16.00128,2.35496
21/03/2007,85.85755,16.56804,112.92318,2.7681,13.52416,6.95341,13.2234,16.63962,15.90972,2.45571
22/03/2007,86.99246,16.9321,116.28413,2.7681,13.95379,7.15787,13.36955,17.03196,16.18695,2.59485
23/03/2007,88.29188,16.77738,116.25343,2.7681,13.97403,7.20193,13.22891,17.11289,16.26433,2.63682
26/03/2007,88.15731,16.53455,114.78157,2.7681,13.78446,7.14824,13.10249,16.72944,16.2847,2.56562
27/03/2007,88.66349,16.75103,115.1228,2.7681,14.05106,7.08063,13.18709,16.86678,16.23584,2.52285
28/03/2007,87.51759,16.50969,114.24775,2.7681,13.76721,6.99067,13.30604,16.70133,16.05643,2.57773
29/03/2007,90.24525,16.57558,116.14223,2.9571,13.97219,7.12358,13.40628,16.54455,16.11898,2.64472
30/03/2007,88.99565,16.65523,117.34598,2.88296,13.84768,7.13045,13.5243,16.49558,16.09219,2.64529
02/04/2007,89.84632,16.67643,116.95334,2.92702,13.81397,7.10031,13.57629,16.57144,16.14813,2.65387
03/04/2007,90.9817,16.96412,118.61258,2.96828,14.02515,7.20424,13.58095,16.96102,16.22067,2.73076
04/04/2007,91.79701,17.13152,119.52831,2.98341,14.33384,7.21806,13.58095,16.94948,16.24146,2.79547
05/04/2007,90.95998,17.22317,119.75941,2.98341,14.41322,7.23983,13.58095,17.27134,16.24146,2.95636
06/04/2007,90.95998,17.22317,119.75941,2.98341,14.41322,7.23983,13.58095,17.27134,16.24146,2.94815
09/04/2007,90.95998,17.22317,119.75941,3.05605,14.86424,7.23983,13.90552,17.27134,16.24146,2.96102
10/04/2007,91.97336,17.43642,121.39204,3.10885,14.97065,7.42037,13.72872,17.16333,16.43899,2.92322
11/04/2007,93.3006,17.39107,121.31445,3.04555,14.88801,7.47373,13.58823,16.99405,16.50926,3.04663
12/04/2007,91.33703,17.2986,122.23693,2.99661,14.55671,7.39894,13.62647,17.25826,16.56619,3.00131
13/04/2007,91.8663,17.38904,123.43224,2.90111,14.37805,7.45188,13.86085,17.40555,16.6754,3.13656
16/04/2007,92.46113,17.58437,128.01138,2.90111,14.52529,7.5888,13.94872,18.12071,16.93678,3.17124
17/04/2007,92.5206,17.46215,128.62994,2.90111,14.33289,7.59227,14.0072,18.38654,16.99713,3.12219
18/04/2007,92.30605,17.35616,129.04166,2.91696,14.34806,7.56302,13.80912,18.37616,17.07328,2.98345
19/04/2007,90.34101,17.27778,128.0289,2.83479,13.94857,7.49057,14.10338,18.19,16.97212,3.07374
20/04/2007,93.83311,17.56438,133.34198,2.85205,14.0323,7.61721,14.11181,18.96783,17.13586,3.11652
23/04/2007,91.60059,17.44221,133.7015,2.87415,14.34995,7.66759,13.94822,18.59079,17.18172,3.11652
24/04/2007,91.33751,16.96788,133.06383,2.91431,14.13101,7.72934,13.32347,18.26296,17.11766,3.19116
25/04/2007,94.32598,17.18107,135.03218,2.91431,14.15999,7.88795,13.64975,18.56949,17.10165,3.2176
26/04/2007,92.95957,17.15856,134.72702,2.91431,14.5157,7.87363,13.46978,18.86689,17.17818,3.20914
27/04/2007,94.83724,16.77245,133.5581,2.89692,14.29136,7.87395,13.67119,18.72163,17.10715,3.1101
30/04/2007,94.76534,16.80855,134.77409,2.92446,14.08265,7.92209,13.67119,19.13635,17.08325,2.89437
01/05/2007,94.76534,16.80855,134.77409,2.93916,14.08265,7.92209,13.5034,19.13635,17.08325,2.78211
02/05/2007,95.50338,16.56617,133.96342,2.78173,14.41678,7.90471,13.00512,18.61601,17.2126,2.73481
03/05/2007,95.50338,16.69945,134.27025,2.7183,14.71071,7.83544,13.038,18.42097,17.41697,2.84753
04/05/2007,98.00719,17.07243,135.47595,2.7183,15.23847,7.9047,13.14463,18.12625,17.39417,2.79407
07/05/2007,98.68875,17.02514,137.82648,2.7183,15.12649,7.98831,12.67455,18.53476,17.37405,2.86425
08/05/2007,96.21065,16.82787,136.39899,2.59986,14.63994,7.88219,12.48013,17.83168,17.31572,2.90679
09/05/2007,97.46652,16.9919,137.32521,2.65516,14.78548,7.90707,12.37003,17.64604,17.37116,2.97597
10/05/2007,92.49009,16.85002,135.92378,2.68237,15.01383,7.8273,12.44615,17.366,17.28606,2.88159
11/05/2007,92.27676,17.08283,138.71579,2.74118,14.96177,7.73536,12.54156,17.66452,17.16986,2.86318
14/05/2007,89.9212,16.89723,137.54567,2.65045,15.1725,7.75552,13.01942,17.72599,17.41533,2.9398
15/05/2007,88.76166,17.12052,137.8759,2.65045,15.04156,7.70524,12.83831,17.89525,17.33488,2.8963
16/05/2007,87.80973,17.02236,135.91361,2.65045,15.03908,7.70102,12.83831,17.75083,17.17337,2.90803
17/05/2007,85.97624,16.93802,135.30802,2.65486,15.20913,7.66474,12.86651,17.75083,17.1567,2.93465
18/05/2007,87.40635,17.32347,137.18544,2.76967,15.34728,7.71819,12.85289,17.53381,17.17315,2.9551
21/05/2007,90.01176,17.08491,136.24271,2.74199,15.19617,7.24697,12.78399,17.30306,17.16547,2.96493
22/05/2007,91.03517,17.12112,136.56461,2.65962,15.20689,7.25367,12.79358,17.07609,17.11374,3.04351
23/05/2007,89.56234,17.3073,137.73214,2.64315,15.29112,7.32402,12.68877,17.26018,17.14048,3.06804
24/05/2007,88.74032,17.07189,135.16749,2.64315,15.30712,7.17665,12.61879,17.30203,17.14048,3.06071
25/05/2007,86.51435,17.14366,131.1125,2.64315,15.05334,7.12139,12.61879,17.20302,17.08282,3.0775
28/05/2007,88.05432,17.24783,131.1125,2.64315,15.11187,7.14948,12.59583,17.31922,17.08609,3.22951
29/05/2007,88.42676,17.50219,132.16544,2.64315,15.31815,7.15611,12.66941,17.21599,17.04135,3.19468
30/05/2007,86.96416,17.38933,131.30466,2.53463,15.68525,7.16307,12.79393,16.80148,17.0741,3.10221
31/05/2007,88.87714,17.90334,132.31402,2.49484,15.68525,7.1508,12.81619,16.95624,17.13431,3.24324
01/06/2007,94.57353,18.17916,132.53638,2.50689,15.48615,7.11297,12.84416,17.21582,17.09611,3.21363
04/06/2007,95.854,18.06842,131.33629,2.54695,15.62398,7.06656,12.83001,17.1716,17.10422,3.16049
05/06/2007,94.76177,18.03641,131.56871,2.54695,15.61887,7.16596,12.6839,17.24787,17.09874,3.20142
06/06/2007,90.61454,17.69961,128.09611,2.67884,15.33242,7.08254,12.44703,17.24787,17.10447,3.06804
07/06/2007,90.61454,17.27452,125.24847,2.76431,15.22149,6.95705,12.33769,16.39259,17.06214,2.9515
08/06/2007,89.00487,17.31495,123.70059,2.79663,14.8547,6.91318,12.41578,16.32648,16.96821,2.86656
11/06/2007,91.35923,17.46234,126.54179,2.77765,15.0493,6.88976,12.10976,16.43704,16.99278,2.89125
12/06/2007,88.6679,17.0165,125.31016,2.92471,15.00487,6.8157,12.13411,15.84919,16.98604,2.88671
13/06/2007,88.98158,16.98074,125.18561,2.92471,14.96211,6.87618,12.31662,16.05375,16.94083,2.89942
14/06/2007,89.5564,17.31402,127.59112,2.92471,14.91376,6.97913,12.47876,16.35645,16.98691,2.89302
15/06/2007,93.1863,17.46223,130.37766,2.92471,14.98832,7.17559,12.48908,16.75483,16.97159,3.07927
18/06/2007,92.56257,17.34016,131.4033,3.00537,15.35758,7.16706,12.3957,16.62968,17.05559,3.19353
19/06/2007,92.3525,17.29827,131.79378,2.95037,15.29151,7.18947,12.36082,16.40119,17.05559,3.21174
20/06/2007,90.78663,17.401,132.98197,2.96448,15.03221,7.13513,12.34254,16.75832,17.27718,3.14171
21/06/2007,92.56315,17.05852,129.91577,3.04224,15.17125,7.05101,12.2607,16.50102,17.23441,3.17014
22/06/2007,91.999,17.14493,129.30761,3.04224,14.95449,7.05001,12.33677,16.50102,17.24141,3.20313
25/06/2007,90.76377,17.24041,127.66696,3.04224,14.83409,7.01402,12.33677,16.54422,17.09174,3.14732
26/06/2007,93.01005,17.10254,126.41388,2.9884,14.50124,6.98766,12.10635,16.14558,17.0777,3.191
27/06/2007,90.98987,17.03192,123.63123,3.03066,14.23742,6.89096,12.25451,16.02994,16.94343,3.01289
28/06/2007,92.27138,17.18405,125.12496,3.0701,14.34814,6.91435,12.28823,16.5874,16.99898,3.18291
29/06/2007,92.6931,17.27978,127.02379,3.06379,14.37533,7.02144,12.25496,16.74664,16.87814,3.30176
02/07/2007,94.66187,17.33622,126.64818,3.00349,14.57554,7.06124,12.50113,16.82677,16.87814,3.47681
03/07/2007,95.52757,17.48347,128.7107,3.00349,14.57458,7.10124,12.78391,17.32854,16.97256,3.64544
04/07/2007,96.79524,17.62831,128.73665,3.00349,14.46322,7.09055,12.5157,17.60902,16.94994,3.74266
05/07/2007,95.95267,17.53386,126.86485,2.92705,14.59182,7.00792,12.63274,17.19163,16.96127,3.73855
06/07/2007,97.86154,17.85077,128.60601,2.90684,14.93618,6.97174,12.66848,17.35328,17.11437,3.69873
09/07/2007,97.65838,17.79342,128.66552,2.9302,15.19837,6.96918,12.65258,17.58748,17.17952,3.76746
10/07/2007,94.17497,17.75627,126.69003,2.90772,14.89979,6.89255,12.53473,17.56052,17.21441,3.68791
11/07/2007,95.3077,17.72611,125.93744,2.85695,14.78255,6.90909,12.77677,17.45946,16.96452,3.56866
12/07/2007,96.82639,18.01788,127.05266,2.85695,14.91946,6.92925,12.81851,17.74554,17.0231,3.72819
13/07/2007,94.68932,18.20704,128.98955,2.85695,15.04553,7.06211,12.92983,18.08412,17.09881,3.82623
16/07/2007,92.62322,18.28113,129.7887,2.8942,14.96374,7.09215,12.76562,18.40316,17.1567,3.75076
17/07/2007,92.25906,18.36487,128.72014,2.88418,15.21639,7.0456,13.03407,18.21688,17.23892,3.76268
18/07/2007,94.21566,18.13543,126.76564,2.91765,14.90372,7.00584,13.51615,18.39596,17.25186,3.75415
19/07/2007,96.18995,18.47592,127.67593,2.99744,15.13949,7.09589,13.43737,18.60289,17.26216,4.10035
20/07/2007,94.39842,18.00557,124.85256,3.0123,15.33783,6.97931,13.26669,18.50182,17.2034,4.09644
23/07/2007,96.65455,18.18326,126.1808,3.0123,15.18971,7.01846,13.24849,18.56711,17.14486,4.50828
24/07/2007,95.27289,17.94637,123.7222,3.0123,15.41836,6.91524,13.0281,18.30702,17.20098,4.4837
25/07/2007,94.29531,17.77294,120.90524,3.03536,15.16054,6.91336,12.82532,17.87783,17.01971,4.44044
26/07/2007,91.34199,17.31813,117.90119,3.01991,14.85737,6.90765,12.84283,17.23845,16.94718,3.98998
27/07/2007,90.24495,17.41886,116.14367,2.95088,14.32343,7.01139,12.61431,17.26779,16.69865,3.91019
30/07/2007,91.44138,17.28752,115.51977,2.8853,14.59324,6.99064,12.67586,17.47271,16.72275,3.915
31/07/2007,93.41972,17.77126,120.24341,2.97734,14.85345,7.17246,12.55589,17.95723,17.07234,4.17112
01/08/2007,91.81874,17.33483,117.55165,2.97734,14.01869,7.0199,12.69663,17.459,16.81894,3.9392
02/08/2007,93.64041,17.45592,119.79296,2.97734,14.30172,7.09311,12.49751,17.82912,16.99723,3.9854
03/08/2007,92.21944,17.36497,118.04857,2.97866,13.8495,7.12549,12.40347,17.58774,17.04476,3.93166
06/08/2007,89.59895,17.17466,116.99772,2.99969,13.00158,7.07351,12.81407,17.24961,16.794,3.87112
07/08/2007,91.43355,17.61576,121.14327,3.08245,13.19087,7.24271,13.13915,17.77995,16.91249,3.95696
08/08/2007,92.827,18.11493,123.35319,3.07777,14.0323,7.42231,12.94897,18.60112,17.11507,4.14891
09/08/2007,91.4767,17.7189,117.4939,2.99373,14.0323,7.2554,12.617,17.81472,17.10321,3.80658
10/08/2007,87.27999,17.13693,113.38076,2.99373,13.66084,7.10975,12.88297,17.05562,16.82711,3.64235
13/08/2007,89.00845,17.46064,115.15729,2.99373,13.95471,7.19809,12.70995,17.27064,16.72253,3.80994
14/08/2007,86.63499,17.11185,111.44515,2.91859,14.11502,7.12084,12.59492,16.77492,16.7266,3.69143
15/08/2007,86.63499,16.96315,109.50368,2.97257,13.6334,7.12084,12.21126,16.12773,16.32433,3.42149
16/08/2007,80.13937,16.25287,106.87506,2.93831,12.93468,6.82242,12.60646,15.31894,16.11722,2.99749
17/08/2007,82.25459,17.04749,111.39086,2.88586,13.01334,7.09986,12.81917,16.45734,16.09034,3.34501
20/08/2007,81.17577,16.90163,109.5587,2.89687,13.87253,7.09629,12.42074,16.42503,16.57125,3.22602
21/08/2007,81.90983,16.82746,108.75663,2.89687,13.10642,7.10461,12.60227,15.92816,16.38046,3.16401
22/08/2007,85.01639,17.00718,109.6789,2.89687,13.42414,7.13255,12.90779,16.04122,16.60221,3.39811
23/08/2007,85.55415,16.94373,107.59686,2.91041,13.57199,7.16617,13.13445,16.15271,16.74215,3.50792
24/08/2007,87.02165,17.09015,108.42196,2.83199,13.54105,7.20476,12.98785,16.15583,16.67944,3.4635
27/08/2007,84.67929,17.06765,108.87322,2.69939,13.81488,7.18375,12.90549,16.03253,16.74037,3.55099
28/08/2007,83.20586,16.70318,106.85098,2.76783,13.43381,7.04565,12.89774,15.51033,16.59826,3.50053
29/08/2007,85.5615,16.78843,107.12987,2.68902,13.33421,7.05372,13.00929,15.74384,16.39715,3.53053
30/08/2007,83.60726,16.90714,106.94425,2.68902,13.32371,7.03601,13.02603,15.67932,16.48059,3.53053
31/08/2007,87.25599,17.03618,107.55496,2.68902,13.63577,7.07226,13.05634,15.57847,16.59213,3.77951
03/09/2007,86.29804,17.09865,108.52355,2.68902,13.58713,7.09212,13.35869,15.78231,16.62185,3.71875
04/09/2007,86.86984,17.21815,111.55846,2.55862,13.42677,7.08251,13.22077,15.83667,16.57093,3.74114
05/09/2007,84.71547,16.82375,109.71478,2.50394,13.62326,6.904,13.06429,15.43402,16.60043,3.68247
06/09/2007,83.48894,16.89448,110.02186,2.42385,13.7931,6.90181,13.09332,15.34703,16.54187,3.70921
07/09/2007,84.8253,16.51751,107.54422,2.29985,14.03923,6.73401,13.13428,14.69125,16.55483,3.63478
10/09/2007,83.06071,16.31232,106.65922,2.29985,13.84333,6.70853,13.43509,14.76354,16.43879,3.59956
11/09/2007,84.99102,16.59395,108.72824,2.29985,14.1466,6.85849,13.41286,15.06741,16.43484,3.71949
12/09/2007,88.02713,16.55312,109.14065,2.29985,14.26967,6.88997,13.39573,15.39059,16.51597,3.77125
13/09/2007,90.4578,16.71321,110.27089,2.47823,14.31222,6.90866,13.3898,15.59914,16.58454,3.83656
14/09/2007,89.42015,16.49835,108.50218,2.73506,14.2177,6.86978,13.357,14.95569,16.50408,3.97377
17/09/2007,89.41659,16.23875,106.35986,2.69218,13.72575,6.91505,13.31509,14.48752,16.39622,3.92764
18/09/2007,90.31144,16.75264,109.05368,2.5381,13.51886,7.03876,13.75734,15.15499,16.36782,3.97945
19/09/2007,95.82146,17.50479,114.40325,2.5381,14.13779,7.22146,13.85144,16.21622,16.81949,4.38805
20/09/2007,96.35135,17.58714,113.0181,2.5381,14.04046,7.26798,13.819,16.12268,16.8249,4.31127
21/09/2007,97.09211,17.6184,112.56002,2.50577,14.20511,7.1644,13.84629,16.12589,16.84523,4.3747
24/09/2007,94.1313,17.66531,110.58508,2.53759,14.45992,7.18462,13.61689,15.88842,17.0683,4.27158
25/09/2007,92.89597,17.65766,110.12163,2.4021,14.38657,7.15267,13.777,15.45305,16.93975,4.21466
26/09/2007,92.96942,17.8001,109.88112,2.2238,14.48792,7.15429,14.18479,15.49362,16.93975,4.39153
27/09/2007,93.3478,18.04392,111.06841,2.22266,14.83022,7.15552,14.51201,16.41816,17.11213,4.46245
28/09/2007,92.68698,18.0898,111.9699,2.22266,14.88917,7.22806,14.86124,16.7301,16.95429,4.5127
01/10/2007,94.44949,18.09671,112.92133,2.22266,15.18335,7.38034,14.52609,17.00494,16.95429,4.53825
02/10/2007,95.1236,18.32066,115.22513,2.26808,15.23322,7.29999,14.34918,16.94415,17.17753,4.55885
03/10/2007,93.78392,18.20437,117.34053,2.04333,15.13105,7.35668,14.3704,17.20704,17.62503,4.48136
04/10/2007,93.97156,18.21054,117.4652,2.20742,15.13616,7.46656,14.36844,17.24324,17.78222,4.6831
05/10/2007,95.13424,18.37386,117.62148,2.30333,15.22049,7.47663,14.34259,17.37903,18.00353,4.97162
08/10/2007,95.96735,18.16116,116.36828,2.2983,15.19777,7.3576,14.74487,17.01158,17.87815,4.94243
09/10/2007,99.51091,18.0933,116.13927,2.2983,15.41491,7.38991,14.72204,17.17452,17.86276,5.24285
10/10/2007,98.75613,18.06774,115.71837,2.2983,15.20938,7.34687,15.21689,17.2966,17.81228,5.05527
11/10/2007,101.52672,18.18622,115.54026,2.29766,15.52455,7.35093,15.22331,17.43701,17.996,5.18273
12/10/2007,100.52204,18.26981,114.77486,2.28207,15.37726,7.31399,15.23682,17.26902,17.89955,5.18273
15/10/2007,100.65445,18.45809,113.17429,2.27767,15.48959,7.17773,15.07687,16.88161,18.24842,5.19195
16/10/2007,96.33045,18.36026,112.05866,2.3201,15.05347,7.16854,15.30304,16.38252,17.78014,5.06135
17/10/2007,96.03979,18.75232,112.70977,2.23209,15.43083,7.14068,15.31381,16.58965,17.93884,5.15808
18/10/2007,96.67685,18.94046,112.0851,2.23209,15.46886,7.15749,15.14273,16.41952,17.99056,4.88953
19/10/2007,96.82792,18.89932,110.26916,2.23209,15.10904,7.21386,14.75645,16.19887,17.99056,4.82382
22/10/2007,96.94787,18.44628,108.23527,2.23383,14.52141,7.06147,15.20592,15.57335,17.38333,4.63079
23/10/2007,100.96453,18.68951,108.97688,2.23052,14.62648,7.15799,14.94621,16.02552,17.47846,4.88641
24/10/2007,101.3432,18.34325,108.08741,2.26911,14.28767,7.07102,15.11422,15.28551,17.34749,4.88372
25/10/2007,103.99023,18.87229,108.16311,2.32435,14.4211,7.08651,15.33606,15.15095,17.37139,4.9681
26/10/2007,104.34506,19.29301,109.48209,2.28816,14.86579,7.22714,15.63512,14.9387,17.39461,5.09754
29/10/2007,106.31864,19.67208,110.51631,2.28816,15.15256,7.30949,15.70728,15.10469,17.90901,5.09754
30/10/2007,105.23808,20.07732,111.54269,2.28816,14.82145,7.36921,15.6091,15.30626,17.89822,5.10913
31/10/2007,105.8537,20.22973,115.8814,2.28816,14.84089,7.40319,15.24684,15.7497,18.09994,5.38138
01/11/2007,105.8537,19.70873,111.67702,2.43053,14.62674,7.25988,15.42515,15.16956,18.14493,5.49707
02/11/2007,105.43487,19.89777,109.92527,2.45976,14.34879,7.20837,15.37338,14.79666,17.69776,5.32817
05/11/2007,105.66263,19.61889,107.33361,2.52903,14.00193,7.17963,15.60326,14.41517,17.40014,5.10913
06/11/2007,108.34301,19.72594,107.64237,2.5834,14.22455,7.23158,15.88977,14.40863,17.44942,5.32109
07/11/2007,108.34542,19.73298,107.8525,2.5834,14.2371,7.26639,15.78938,13.99173,17.31688,5.14115
08/11/2007,107.51384,20.53321,107.71702,2.5834,14.2371,7.11905,15.55048,13.99017,16.96962,4.94949
09/11/2007,105.95013,20.21276,105.43137,2.72553,13.95446,7.07099,15.08794,13.69846,16.77687,4.69365
12/11/2007,101.56968,20.08671,106.82784,2.67051,13.51538,7.11499,15.04144,14.10872,16.28939,4.67417
13/11/2007,104.87492,20.21296,107.87041,2.60402,13.47057,7.24311,15.04595,14.47244,16.32823,4.93209
14/11/2007,102.1434,20.27023,109.90157,2.58933,13.54807,7.14763,14.90415,14.19726,16.52446,5.23184
15/11/2007,99.47686,20.10996,108.69471,2.51355,13.42698,7.06235,14.7587,13.83126,16.50641,4.97624
16/11/2007,100.70707,20.20587,107.27134,2.51355,13.50048,7.11671,14.19881,13.67195,16.20616,4.87178
19/11/2007,100.15898,19.97074,105.58521,2.51355,13.25235,7.02637,14.5165,13.25985,16.13157,4.66751
20/11/2007,102.60127,20.37261,107.52609,2.58136,13.5275,7.17267,14.19195,13.74437,16.08635,4.79376
21/11/2007,101.76172,20.00972,106.12663,2.4769,13.0845,7.10615,14.12041,13.47196,15.68483,4.53935
22/11/2007,103.46632,19.86821,106.83004,2.45466,13.09622,7.11555,14.81135,13.2778,15.49343,4.69913
23/11/2007,102.23796,20.03773,108.40445,2.30206,13.0465,7.26134,14.87538,13.34378,15.68079,4.7622
26/11/2007,101.11862,19.87891,107.62465,2.34617,13.38048,7.2657,14.43897,13.3527,15.88612,4.76769
27/11/2007,97.69582,19.85303,108.94693,2.34617,13.10771,7.24058,14.83393,13.37469,15.56912,4.59548
28/11/2007,103.45667,20.03931,113.18551,2.34617,12.94835,7.39821,14.67399,14.31068,15.41628,4.92267
29/11/2007,103.63031,20.00926,113.50463,2.35405,13.46127,7.45311,14.93521,14.06799,15.72695,5.01161
30/11/2007,100.12205,20.06908,114.89614,2.47652,13.68916,7.51534,14.64167,14.48616,15.71023,5.20985
03/12/2007,98.49532,20.0049,114.05816,2.49422,13.73171,7.44829,14.29851,14.57737,15.7066,5.28642
04/12/2007,93.94274,20.05887,112.5107,2.50869,13.96571,7.43864,14.26367,14.30607,15.72312,5.17966
05/12/2007,103.08013,20.10336,113.60138,2.5136,13.88505,7.49057,14.59903,14.45927,15.60147,5.35442
06/12/2007,103.40036,20.0664,114.00526,2.5136,13.85425,7.52724,14.99839,14.52712,15.87456,5.45218
07/12/2007,104.02753,20.3301,114.97236,2.5136,13.96027,7.5384,15.22625,14.57009,16.23832,5.41365
10/12/2007,104.086,20.55027,116.95147,2.59144,13.88889,7.57791,15.23821,14.86204,15.8918,5.44096
11/12/2007,102.76029,20.55699,115.99063,2.68933,14.22031,7.54776,15.25162,14.45521,16.2354,5.44282
